u:�rea 1000\01-CVA1001\MOTOR CVA 1001\01-MOT-LOA-HOR;ch1;n:4095;d:0,400000005960464;eu:g;25/05/2022 09:34:33;s:
t[s];Y[g];
237,200003534555;-0,234762236475945;0;
237,600003540516;0,334780544042587;0;
238,000003546476;0,461334854364395;0;
238,400003552437;0,141600728034973;0;
238,800003558397;0,038026001304388;0;
239,200003564358;0,220932647585869;0;
239,600003570318;0,32754322886467;0;
240,000003576279;0,0492786280810833;0;
240,400003582239;-0,456500381231308;0;
240,8000035882;-0,475469321012497;0;
241,20000359416;0,0382549054920673;0;
241,600003600121;0,326402515172958;0;
242,000003606081;0,00764362094923854;0;
242,400003612041;-0,565552413463593;0;
242,800003618002;-0,678390681743622;0;
243,200003623962;-0,121778205037117;0;
243,600003629923;0,341608673334122;0;
244,000003635883;0,0552694611251354;0;
244,400003641844;-0,581157982349396;0;
244,800003647804;-0,778409600257874;0;
245,200003653765;-0,293964385986328;0;
245,600003659725;0,299963444471359;0;
246,000003665686;0,160305961966515;0;
246,400003671646;-0,537767112255096;0;
246,800003677607;-0,767478108406067;0;
247,200003683567;-0,315550148487091;0;
247,600003689528;0,143515154719353;0;
248,000003695488;0,15693698823452;0;
248,400003701448;-0,175774812698364;0;
248,800003707409;-0,435352474451065;0;
249,200003713369;-0,400969952344894;0;
249,60000371933;-0,289596140384674;0;
250,00000372529;-0,251729637384415;0;
250,400003731251;-0,127647563815117;0;
250,800003737211;0,0947597399353981;0;
251,200003743172;0,0778227299451828;0;
251,600003749132;-0,312171071767807;0;
252,000003755093;-0,527475118637085;0;
252,400003761053;-0,0432886593043804;0;
252,800003767014;0,643032431602478;0;
253,200003772974;0,648635268211365;0;
253,600003778934;-0,0248557832092047;0;
254,000003784895;-0,652158737182617;0;
254,400003790855;-0,787758886814117;0;
254,800003796816;-0,614794552326202;0;
255,200003802776;-0,333463847637177;0;
255,600003808737;0,0523207299411297;0;
256,000003814697;0,252750217914581;0;
256,400003820658;0,127162739634514;0;
256,800003826618;-0,0185765866190195;0;
257,200003832579;-0,0974031314253807;0;
257,600003838539;-0,100108288228512;0;
258,0000038445;0,0782206207513809;0;
258,40000385046;0,295040816068649;0;
258,800003856421;0,360147744417191;0;
259,200003862381;0,125314235687256;0;
259,600003868341;-0,308016866445541;0;
260,000003874302;-0,458574205636978;0;
260,400003880262;-0,234970912337303;0;
260,800003886223;-0,042002234607935;0;
261,200003892183;-0,188327863812447;0;
261,600003898144;-0,54776269197464;0;
262,000003904104;-0,569871127605438;0;
262,400003910065;-0,218391329050064;0;
262,800003916025;-0,0662351250648499;0;
263,200003921986;-0,233677014708519;0;
263,600003927946;-0,46077772974968;0;
264,000003933907;-0,425684362649918;0;
264,400003939867;-0,0919951125979424;0;
264,800003945827;-0,0590184405446053;0;
265,200003951788;-0,456242322921753;0;
265,600003957748;-0,710586130619049;0;
266,000003963709;-0,556221425533295;0;
266,400003969669;-0,0191346686333418;0;
266,80000397563;0,482529699802399;0;
267,20000398159;0,412866920232773;0;
267,600003987551;0,119427062571049;0;
268,000003993511;0,105585686862469;0;
268,400003999472;0,09835584461689;0;
268,800004005432;-0,125557601451874;0;
269,200004011393;-0,248756125569344;0;
269,600004017353;-0,0491751059889793;0;
270,000004023314;0,179453536868095;0;
270,400004029274;0,0903672501444817;0;
270,800004035234;-0,140103861689568;0;
271,200004041195;-0,217442944645882;0;
271,600004047155;-0,129629492759705;0;
272,000004053116;0,0567559599876404;0;
272,400004059076;0,0879680290818214;0;
272,800004065037;-0,167512744665146;0;
273,200004070997;-0,357861965894699;0;
273,600004076958;-0,309465914964676;0;
274,000004082918;-0,246544525027275;0;
274,400004088879;-0,29554757475853;0;
274,800004094839;-0,271055310964584;0;
275,2000041008;-0,0956187844276428;0;
275,60000410676;-0,0536548793315887;0;
276,00000411272;-0,0669297128915787;0;
276,400004118681;0,0181473419070244;0;
276,800004124641;-0,0358742289245129;0;
277,200004130602;-0,0140032665804029;0;
277,600004136562;0,179166942834854;0;
278,000004142523;0,131153270602226;0;
278,400004148483;-0,0439830869436264;0;
